,P20 - Mesh Element Size,P21 - CollarFaceSizing Element Size,P22 - FinWallsFaceSizing Element Size,P23 - FinEdgesSizing Element Size,P24 - t_in,P25 - u_in,P26 - t_collarwalls,P44 - FinCollarFaceSizing Element Size,P60 - Do,P61 - Pt_Do,P62 - Pl_Do,P63 - FPI,P64 - tf,P65 - nRows,P66 - dmin,P67 - Stheta,P68 - SLmax,P69 - SWmin,P70 - Wflat,P71 - Soffsetmax,P72 - Sliftmax,P73 - SZgap
1151,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.3068867216804203,360.0,7.51e-05,10.66576019004751,2.1291822955738935,2.398349587396849,12.0,0.1524,1.6176544136034008,2.0,3.780945236309077,12.7,1.52,1.52,0.64,1.27,0.05
1152,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.686256564141035,360.0,7.51e-05,13.151256564141034,2.3557389347336835,2.5897974493623406,6.022505626406602,0.1524,2.331332833208302,2.0,21.62940735183796,12.7,1.52,1.52,0.64,1.27,0.05
1153,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.7851162790697674,360.0,7.51e-05,8.045042510627656,2.5144786196549136,2.118979744936234,18.481620405101275,0.1524,2.970992748187047,2.0,21.45536384096024,12.7,1.52,1.52,0.64,1.27,0.05
1154,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.7406076519129785,360.0,7.51e-05,11.44489247311828,2.631507876969242,2.120180045011253,14.86271567891973,0.1524,1.7501875468867216,2.0,9.06826706676669,12.7,1.52,1.52,0.64,1.27,0.05
1155,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.5966391597899475,360.0,7.51e-05,11.345086271567892,2.7551387846961743,2.1771942985746437,16.838709677419356,0.1524,1.5801450362590648,2.0,21.18529632408102,12.7,1.52,1.52,0.64,1.27,0.05
1156,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.4179444861215305,360.0,7.51e-05,3.17707551887972,2.7029257314328583,2.870967741935484,22.469617404351087,0.1524,2.0442610652663165,2.0,1.7344336084021004,12.7,1.52,1.52,0.64,1.27,0.05
1157,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.011095273818455,360.0,7.51e-05,8.428169542385596,1.8411102775693924,2.608702175543886,17.33383345836459,0.1524,2.652413103275819,2.0,4.735183795948987,12.7,1.52,1.52,0.64,1.27,0.05
1158,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.699422355588897,360.0,7.51e-05,7.945236309077269,2.8376594148537135,2.6321080270067516,12.985746436609151,0.1524,1.0940235058764691,2.0,19.648912228057014,12.7,1.52,1.52,0.64,1.27,0.05
1159,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.12933983495874,360.0,7.51e-05,11.715335083770944,2.4907726931732936,2.277119279819955,13.50337584396099,0.1524,1.13503375843961,2.0,18.748687171792948,12.7,1.52,1.52,0.64,1.27,0.05
1160,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.35894223555889,360.0,7.51e-05,7.2240560140035015,1.9818454613653413,2.2738184546136533,13.129782445611403,0.1524,2.7774443610902724,2.0,0.984246061515379,12.7,1.52,1.52,0.64,1.27,0.05
1161,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.6606526631657914,360.0,7.51e-05,6.058577144286072,2.9231807951987996,2.8502625656414105,8.385596399099775,0.1524,2.1882970742685672,2.0,11.444861215303826,12.7,1.52,1.52,0.64,1.27,0.05
1162,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.285206301575394,360.0,7.51e-05,6.200237559389848,2.3269317329332333,2.2063015753938484,14.057014253563391,0.1524,1.417604401100275,2.0,0.07201800450112528,12.7,1.52,1.52,0.64,1.27,0.05
1163,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.473683420855214,360.0,7.51e-05,9.294229807451863,1.8264066016504126,2.2141035258814705,19.449362340585147,0.1524,1.6411602900725182,2.0,9.548387096774192,12.7,1.52,1.52,0.64,1.27,0.05
1164,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.751417854463616,360.0,7.51e-05,7.581426606651663,1.9473368342085522,2.444861215303826,21.204801200300075,0.1524,1.005501375343836,2.0,17.296324081020256,12.7,1.52,1.52,0.64,1.27,0.05
1165,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.0206976744186047,360.0,7.51e-05,13.843460865216304,2.659714928732183,1.9536384096024006,9.506376594148538,0.1524,1.881220305076269,2.0,0.4561140285071268,12.7,1.52,1.52,0.64,1.27,0.05
1166,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.5230832708177044,360.0,7.51e-05,7.401131532883221,2.1651912978244563,2.529782445611403,22.91072768192048,0.1524,2.636409102275569,2.0,21.875468867216803,12.7,1.52,1.52,0.64,1.27,0.05
1167,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.607689422355589,360.0,7.51e-05,10.530538884721182,2.1144786196549137,2.7824456114028506,11.72993248312078,0.1524,1.9412353088272067,2.0,8.354088522130533,12.7,1.52,1.52,0.64,1.27,0.05
1168,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.831072768192048,360.0,7.51e-05,10.140972743185795,2.4745686421605404,2.8820705176294075,15.870967741935484,0.1524,1.3080770192548137,2.0,16.660165041260314,12.7,1.52,1.52,0.64,1.27,0.05
1169,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.6113128282070517,360.0,7.51e-05,10.137753188297076,1.9710427606901726,2.796549137284321,10.415603900975244,0.1524,2.4028507126781697,2.0,13.941485371342836,12.7,1.52,1.52,0.64,1.27,0.05
1170,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.9180945236309075,360.0,7.51e-05,8.296167791947987,2.0973743435858965,2.757239309827457,8.480120030007502,0.1524,2.2748187046761688,2.0,0.35408852213053266,12.7,1.52,1.52,0.64,1.27,0.05
1171,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.393728432108027,360.0,7.51e-05,11.895630157539385,2.0709677419354837,2.126781695423856,23.531882970742686,0.1524,1.0310077519379846,2.0,8.756189047261817,12.7,1.52,1.52,0.64,1.27,0.05
1172,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.164426106526632,360.0,7.51e-05,4.429482370592648,1.8420105026256564,2.804951237809452,21.69542385596399,0.1524,1.010502625656414,2.0,3.1087771942985745,12.7,1.52,1.52,0.64,1.27,0.05
1173,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.9577719429857464,360.0,7.51e-05,8.595586396599149,1.8990247561890472,2.414853713428357,13.278319579894974,0.1524,1.1960490122530634,2.0,19.078769692423105,12.7,1.52,1.52,0.64,1.27,0.05
1174,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.7092048012003,360.0,7.51e-05,14.938109527381846,2.028057014253563,1.856114028507127,19.053263315828957,0.1524,2.6824206051512878,2.0,8.324081020255063,12.7,1.52,1.52,0.64,1.27,0.05
1175,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.933795948987247,360.0,7.51e-05,9.825456364091023,2.2213053263315827,2.316729182295574,16.996249062265566,0.1524,2.4693673418354587,2.0,7.303825956489122,12.7,1.52,1.52,0.64,1.27,0.05
1176,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.9142910727681921,360.0,7.51e-05,15.182795698924732,1.8732183045761441,2.839159789947487,8.18754688672168,0.1524,1.477119279819955,2.0,9.836459114778695,12.7,1.52,1.52,0.64,1.27,0.05
1177,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.6993623405851463,360.0,7.51e-05,8.486121530382597,2.850562640660165,1.8642160540135033,17.203300825206302,0.1524,1.7111777944486122,2.0,11.810952738184547,12.7,1.52,1.52,0.64,1.27,0.05
1178,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.6982145536384095,360.0,7.51e-05,5.710865216304076,2.873968492123031,2.030457614403601,6.787696924231057,0.1524,1.7801950487621907,2.0,10.664666166541636,12.7,1.52,1.52,0.64,1.27,0.05
1179,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.275603900975244,360.0,7.51e-05,5.256907976994249,2.007051762940735,2.9663915978994746,7.318829707426857,0.1524,1.4136034008502125,2.0,5.011252813203301,12.7,1.52,1.52,0.64,1.27,0.05
1180,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.9385671417854464,360.0,7.51e-05,13.441016504126031,2.170892723180795,2.5621905476369093,13.728432108027008,0.1524,1.8242060515128782,2.0,1.326331582895724,12.7,1.52,1.52,0.64,1.27,0.05
1181,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.0496249062265566,360.0,7.51e-05,8.508658414603651,1.8939234808702177,2.7488372093023257,22.22655663915979,0.1524,1.3605901475368842,2.0,18.940735183795947,12.7,1.52,1.52,0.64,1.27,0.05
1182,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.7730382595648913,360.0,7.51e-05,13.180232558139535,2.1615903975994,2.9639909977494376,22.127531882970743,0.1524,1.4321080270067517,2.0,1.0562640660165041,12.7,1.52,1.52,0.64,1.27,0.05
1183,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.796046511627907,360.0,7.51e-05,5.665791447861965,2.803450862715679,2.3401350337584397,16.10502625656414,0.1524,1.1680420105026257,2.0,0.7081770442610653,12.7,1.52,1.52,0.64,1.27,0.05
1184,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.5134808702175544,360.0,7.51e-05,4.361871717929482,2.50847711927982,2.091972993248312,21.200300075018756,0.1524,1.5116279069767442,2.0,14.733683420855213,12.7,1.52,1.52,0.64,1.27,0.05
1185,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.5410802700675169,360.0,7.51e-05,15.308358339584895,2.3284321080270067,2.444261065266317,20.7006751687922,0.1524,1.2690672668167042,2.0,21.79144786196549,12.7,1.52,1.52,0.64,1.27,0.05
1186,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.082355588897224,360.0,7.51e-05,9.648380845211303,1.962940735183796,1.8720180045011254,7.827456864216054,0.1524,1.1475368842210552,2.0,17.824456114028507,12.7,1.52,1.52,0.64,1.27,0.05
1187,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.8975018754688673,360.0,7.51e-05,4.590460115028757,2.7263315828957237,1.9314328582145537,9.434358589647411,0.1524,2.522880720180045,2.0,8.090022505626408,12.7,1.52,1.52,0.64,1.27,0.05
1188,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.575138784696174,360.0,7.51e-05,7.288447111777945,2.92768192048012,2.096174043510878,6.688672168042011,0.1524,1.4991247811952988,2.0,16.336084021005252,12.7,1.52,1.52,0.64,1.27,0.05
1189,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.348072018004501,360.0,7.51e-05,4.184796199049762,2.8118529632408102,2.9522880720180043,11.405851462865716,0.1524,2.3078269567391847,2.0,9.314328582145537,12.7,1.52,1.52,0.64,1.27,0.05
1190,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.7596924231057764,360.0,7.51e-05,5.743060765191299,2.7122280570142534,2.109377344336084,6.598649662415604,0.1524,2.263815953988497,2.0,0.7261815453863465,12.7,1.52,1.52,0.64,1.27,0.05
1191,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.262198049512378,360.0,7.51e-05,9.60008752188047,2.37854463615904,2.825056264066016,21.8304576144036,0.1524,1.5936484121030259,2.0,5.8394598649662415,12.7,1.52,1.52,0.64,1.27,0.05
1192,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.387929482370593,360.0,7.51e-05,12.977400600150037,2.4310577644411104,2.0799699924981248,16.54613653413353,0.1524,2.441860465116279,2.0,23.009752438109526,12.7,1.52,1.52,0.64,1.27,0.05
1193,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.5604051012753188,360.0,7.51e-05,8.347680670167541,2.9072768192048013,2.3143285821455364,6.252063015753938,0.1524,2.9724931232808203,2.0,7.36384096024006,12.7,1.52,1.52,0.64,1.27,0.05
1194,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.750270067516879,360.0,7.51e-05,15.282601900475118,2.442760690172543,2.5483870967741935,21.789947486871718,0.1524,1.7471867966991748,2.0,7.837959489872468,12.7,1.52,1.52,0.64,1.27,0.05
1195,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.9360915228807203,360.0,7.51e-05,4.268504626156539,2.400450112528132,1.9368342085521382,12.580645161290324,0.1524,1.3585896474118528,2.0,23.47786946736684,12.7,1.52,1.52,0.64,1.27,0.05
1196,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.850517629407352,360.0,7.51e-05,5.8203300825206306,2.528582145536384,2.522880720180045,9.605401350337583,0.1524,2.207301825456364,2.0,2.32258064516129,12.7,1.52,1.52,0.64,1.27,0.05
1197,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.73933983495874,360.0,7.51e-05,13.086865466366591,2.531582895723931,2.159489872468117,8.682670667666915,0.1524,1.194048512128032,2.0,23.39384846211553,12.7,1.52,1.52,0.64,1.27,0.05
1198,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.8455663915978997,360.0,7.51e-05,13.956145286321581,1.9437359339834959,2.618304576144036,19.48087021755439,0.1524,2.565891472868217,2.0,18.550637659414853,12.7,1.52,1.52,0.64,1.27,0.05
1199,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.4639609902475623,360.0,7.51e-05,10.501562890722681,1.9434358589647411,2.0382595648912227,11.941485371342836,0.1524,1.4956239059764942,2.0,16.912228057014254,12.7,1.52,1.52,0.64,1.27,0.05
1200,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.9710577644411104,360.0,7.51e-05,12.742373093273319,2.504276069017254,2.56609152288072,10.001500375093773,0.1524,1.7486871717929482,2.0,15.705926481620406,12.7,1.52,1.52,0.64,1.27,0.05
1201,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.1475768942235565,360.0,7.51e-05,11.818360840210053,2.6459114778694675,2.3422355588897226,21.735933983495876,0.1524,2.4893723430857717,2.0,13.623405851462865,12.7,1.52,1.52,0.64,1.27,0.05
1202,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.770682670667667,360.0,7.51e-05,4.468117029257314,2.497074268567142,1.8108027006751688,16.66316579144786,0.1524,2.114778694673668,2.0,8.576144036009003,12.7,1.52,1.52,0.64,1.27,0.05
1203,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.728469617404351,360.0,7.51e-05,7.172543135783946,2.0868717179294825,2.20510127531883,16.79819954988747,0.1524,2.7739434858714676,2.0,3.5348837209302326,12.7,1.52,1.52,0.64,1.27,0.05
1204,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.761140285071268,360.0,7.51e-05,11.155132533133283,2.2435108777194297,2.528882220555139,15.587396849212302,0.1524,2.46686671667917,2.0,2.5086271567891973,12.7,1.52,1.52,0.64,1.27,0.05
1205,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.8479819954988748,360.0,7.51e-05,8.041822955738935,2.953788447111778,1.9749437359339836,6.5266316579144785,0.1524,2.4073518379594896,2.0,12.89722430607652,12.7,1.52,1.52,0.64,1.27,0.05
1206,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.840675168792198,360.0,7.51e-05,8.115872718179546,2.1771942985746437,2.565191297824456,6.711177794448612,0.1524,2.482370592648162,2.0,1.9804951237809452,12.7,1.52,1.52,0.64,1.27,0.05
1207,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.509917479369842,360.0,7.51e-05,12.916229057264317,2.035558889722431,2.748237059264816,18.769692423105774,0.1524,1.8177044261065265,2.0,22.01350337584396,12.7,1.52,1.52,0.64,1.27,0.05
1208,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.662040510127532,360.0,7.51e-05,15.60777694423606,2.7293323330832706,2.825656414103526,17.671417854463616,0.1524,2.6219054763690925,2.0,16.52213053263316,12.7,1.52,1.52,0.64,1.27,0.05
1209,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.706609152288072,360.0,7.51e-05,3.573080770192548,1.9554388597149288,2.3671417854463614,21.2768192048012,0.1524,1.1760440110027508,2.0,16.93623405851463,12.7,1.52,1.52,0.64,1.27,0.05
1210,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.27415603900975244,360.0,7.51e-05,12.806764191047762,2.686721680420105,2.0184546136534136,11.365341335333833,0.1524,2.4273568392098026,2.0,4.315078769692423,12.7,1.52,1.52,0.64,1.27,0.05
1211,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.217569392348087,360.0,7.51e-05,13.106182795698924,1.854013503375844,1.9872468117029258,11.98649662415604,0.1524,2.2368092023005754,2.0,13.32933233308327,12.7,1.52,1.52,0.64,1.27,0.05
1212,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.492828207051763,360.0,7.51e-05,15.160258814703676,2.027456864216054,2.897674418604651,22.024006001500375,0.1524,1.350587646911728,2.0,11.336834208552137,12.7,1.52,1.52,0.64,1.27,0.05
1213,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.9289647411852964,360.0,7.51e-05,3.4571767941985496,2.473668417104276,2.43615903975994,18.630157539384847,0.1524,1.385596399099775,2.0,10.046511627906977,12.7,1.52,1.52,0.64,1.27,0.05
1214,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.2152138034508635,360.0,7.51e-05,15.321236559139786,1.812603150787697,2.8607651912978245,13.24231057764441,0.1524,2.50337584396099,2.0,17.66841710427607,12.7,1.52,1.52,0.64,1.27,0.05
1215,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.7126481620405103,360.0,7.51e-05,7.758502125531383,2.464066016504126,2.332033008252063,8.165041260315078,0.1524,1.7526881720430108,2.0,11.05476369092273,12.7,1.52,1.52,0.64,1.27,0.05
1216,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.1088072018004502,360.0,7.51e-05,3.3219554888722183,1.9173293323330833,2.097674418604651,6.1395348837209305,0.1524,1.1720430107526882,2.0,4.093023255813954,12.7,1.52,1.52,0.64,1.27,0.05
1217,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.1402700675168793,360.0,7.51e-05,11.795823955988997,1.8093023255813954,2.6063015753938483,7.237809452363091,0.1524,1.6626656664166042,2.0,2.7366841710427607,12.7,1.52,1.52,0.64,1.27,0.05
1218,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.7102325581395348,360.0,7.51e-05,11.68313953488372,1.9824456114028508,2.637809452363091,12.760690172543136,0.1524,2.4993748437109278,2.0,14.871717929482369,12.7,1.52,1.52,0.64,1.27,0.05
1219,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.0979969992498124,360.0,7.51e-05,15.301919229807453,1.8900225056264066,1.9548387096774194,8.59264816204051,0.1524,1.6621655413853462,2.0,23.765941485371343,12.7,1.52,1.52,0.64,1.27,0.05
1220,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.6739384846211554,360.0,7.51e-05,6.654194798699675,2.9084771192798202,2.0040510127531883,21.348837209302324,0.1524,1.0245061265316329,2.0,8.450112528132033,12.7,1.52,1.52,0.64,1.27,0.05
1221,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.0278244561140286,360.0,7.51e-05,5.025100025006251,2.4376594148537136,2.5003750937734432,9.82145536384096,0.1524,1.0850212553138285,2.0,18.898724681170293,12.7,1.52,1.52,0.64,1.27,0.05
1222,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.4047186796699176,360.0,7.51e-05,9.989653663415854,2.5792948237059266,2.7050262565641408,16.550637659414853,0.1524,1.2900725181295325,2.0,12.843210802700675,12.7,1.52,1.52,0.64,1.27,0.05
1223,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.941102775693924,360.0,7.51e-05,10.54341710427607,1.9026256564141035,1.8852213053263316,23.009752438109526,0.1524,2.9634908727181797,2.0,20.77119279819955,12.7,1.52,1.52,0.64,1.27,0.05
1224,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.8491297824456114,360.0,7.51e-05,10.58527131782946,2.255813953488372,2.192498124531133,9.654913728432108,0.1524,1.275068767191798,2.0,14.97974493623406,12.7,1.52,1.52,0.64,1.27,0.05
1225,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.8164591147786947,360.0,7.51e-05,5.527350587646912,1.8534133533383346,2.2729182295573893,15.39834958739685,0.1524,2.9079769942485623,2.0,20.705176294073517,12.7,1.52,1.52,0.64,1.27,0.05
1226,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.29589647411852965,360.0,7.51e-05,7.703769692423106,2.0250562640660164,2.182595648912228,14.763690922730682,0.1524,1.1530382595648911,2.0,16.486121530382597,12.7,1.52,1.52,0.64,1.27,0.05
1227,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.1135783945986497,360.0,7.51e-05,6.116529132283071,2.2534133533383347,2.2528132033008252,17.675918979744935,0.1524,1.8472118029507376,2.0,12.891222805701426,12.7,1.52,1.52,0.64,1.27,0.05
1228,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.2513878469617405,360.0,7.51e-05,5.842866966741685,2.8652663165791448,1.939834958739685,13.035258814703676,0.1524,2.5743935983996,2.0,20.783195798949738,12.7,1.52,1.52,0.64,1.27,0.05
1229,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.524351087771943,360.0,7.51e-05,15.369529882470617,2.8799699924981246,2.7497374343585896,23.97299324831208,0.1524,2.290822705676419,2.0,7.4538634658664655,12.7,1.52,1.52,0.64,1.27,0.05
1230,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,5.064298574643661,360.0,7.51e-05,15.826706676669168,1.803900975243811,2.003750937734434,14.399099774943735,0.1524,1.6026506626656665,2.0,11.882970742685671,12.7,1.52,1.52,0.64,1.27,0.05
1231,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,0.8080045011252813,360.0,7.51e-05,7.787478119529882,2.3833458364591147,2.6726181545386347,11.333833458364591,0.1524,1.6401600400100025,2.0,13.821455363840961,12.7,1.52,1.52,0.64,1.27,0.05
1232,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.16086271567892,360.0,7.51e-05,6.213115778944736,2.560690172543136,2.5804951237809455,20.948237059264816,0.1524,2.018754688672168,2.0,9.968492123030757,12.7,1.52,1.52,0.64,1.27,0.05
1233,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.479542385596399,360.0,7.51e-05,13.283258314578646,2.271717929482371,2.0250562640660164,11.293323330832708,0.1524,1.7101775443860965,2.0,16.786196549137284,12.7,1.52,1.52,0.64,1.27,0.05
1234,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.0255288822205553,360.0,7.51e-05,8.795198799699925,2.675918979744936,2.0865716429107275,13.026256564141036,0.1524,1.1570392598149537,2.0,21.419354838709676,12.7,1.52,1.52,0.64,1.27,0.05
1235,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.4408927231807953,360.0,7.51e-05,10.949081020255063,2.5003750937734432,2.5735933983495873,19.962490622655665,0.1524,1.2735683920980245,2.0,22.85971492873218,12.7,1.52,1.52,0.64,1.27,0.05
1236,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.2549512378094523,360.0,7.51e-05,3.135221305326332,2.3821455363840958,2.494973743435859,12.418604651162791,0.1524,1.132033008252063,2.0,13.461365341335334,12.7,1.52,1.52,0.64,1.27,0.05
1237,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.055663915978995,360.0,7.51e-05,15.49187296824206,2.910277569392348,2.6426106526631656,22.52813203300825,0.1524,1.506626656664166,2.0,17.314328582145535,12.7,1.52,1.52,0.64,1.27,0.05
1238,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.6884921230307577,360.0,7.51e-05,11.79904351087772,2.5744936234058517,2.685521380345086,16.100525131282822,0.1524,1.8802200550137536,2.0,19.81695423855964,12.7,1.52,1.52,0.64,1.27,0.05
1239,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.26231807951988,360.0,7.51e-05,14.777131782945736,2.157389347336834,2.42655663915979,20.952738184546135,0.1524,2.6479119779944984,2.0,0.3660915228807202,12.7,1.52,1.52,0.64,1.27,0.05
1240,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.22119279819955,360.0,7.51e-05,8.199581145286322,2.286721680420105,2.0907726931732933,7.692423105776444,0.1524,2.7694423605901477,2.0,16.282070517629407,12.7,1.52,1.52,0.64,1.27,0.05
1241,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.4772468117029254,360.0,7.51e-05,13.643848462115528,1.8,1.8,15.362340585146287,0.1524,1.1935483870967742,2.0,21.845461365341336,12.7,1.52,1.52,0.64,1.27,0.05
1242,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,3.986939234808702,360.0,7.51e-05,10.388878469617403,1.8285071267816955,2.458064516129032,23.648912228057014,0.1524,2.6269067266816704,2.0,10.976744186046512,12.7,1.52,1.52,0.64,1.27,0.05
1243,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,4.593255813953489,360.0,7.51e-05,9.094617404351087,2.2246061515378845,2.446661665416354,12.553638409602401,0.1524,2.4218554638659664,2.0,8.978244561140286,12.7,1.52,1.52,0.64,1.27,0.05
1244,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.5194598649662416,360.0,7.51e-05,15.111965491372844,2.018754688672168,2.4490622655663916,23.257314328582144,0.1524,1.1685421355338834,2.0,1.9444861215303826,12.7,1.52,1.52,0.64,1.27,0.05
1245,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.584621155288822,360.0,7.51e-05,4.812609402350588,1.948537134283571,2.593398349587397,21.092273068267065,0.1524,2.585396349087272,2.0,14.217554388597149,12.7,1.52,1.52,0.64,1.27,0.05
1246,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.90112528132033,360.0,7.51e-05,3.4056639159789945,2.748237059264816,2.900675168792198,11.648912228057014,0.1524,1.4196049012253062,2.0,22.211552888222055,12.7,1.52,1.52,0.64,1.27,0.05
1247,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.949437359339835,360.0,7.51e-05,6.483558389597399,2.977494373593398,2.464366091522881,15.380345086271568,0.1524,1.905726431607902,2.0,9.668417104276068,12.7,1.52,1.52,0.64,1.27,0.05
1248,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.390165041260315,360.0,7.51e-05,12.990278819704926,1.864516129032258,2.5204801200300073,7.404351087771943,0.1524,2.330332583145786,2.0,12.411102775693925,12.7,1.52,1.52,0.64,1.27,0.05
1249,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,2.0266766691672915,360.0,7.51e-05,14.397224306076518,2.3770442610652665,2.7923480870217556,7.183795948987247,0.1524,2.9679919979995,2.0,19.216804201050262,12.7,1.52,1.52,0.64,1.27,0.05
1250,0.000390664,9.77e-05,9.77e-05,4.88e-05,300.0,1.9964816204051015,360.0,7.51e-05,11.190547636909228,1.8054013503375845,2.2342085521380346,10.465116279069768,0.1524,1.9987496874218555,2.0,4.651162790697675,12.7,1.52,1.52,0.64,1.27,0.05
